file,path,year,page,theme,term,quote
FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022/FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022,111,water,\bPFAS\b,"oal of 100% PFAS-free durable water repellents through close collaboration with material and chemical suppliers. The final phase of our work to eliminate PFAS from our supply chain is phasing out of polytetrafluoroethylene (PTFE) membranes, commonly found in waterproof apparel ..."
FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022/FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022,111,water,\bPFAS\b,"ough close collaboration with material and chemical suppliers. The final phase of our work to eliminate PFAS from our supply chain is phasing out of polytetrafluoroethylene (PTFE) membranes, commonly found in waterproof apparel and footwear. PTFE membranes use PFAS chemicals ..."
FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022/FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022,111,water,\bPFAS\b,entional use. Future efforts to push for an industry approach that enables capture of all chemical details are a key area of focus. The presence of contaminant chemicals in recycled material streams is an ongoing challenge that will be amplified ...
FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022/FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022,137,climate,\bscope\s*1\b,"on NIKE’s reporting tradition since 2002, we expect to continue reporting annual progress toward our social and environmental targets and priority issues. We have obtained external assurance on select reported metrics, including energy consumption and renewable electricity use in owned ..."
FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022/FY22-NIKE-Inc.-Impact-Report-compressed-1.pdf,2022,137,climate,\bscope\s*3\b,"ntinue reporting annual progress toward our social and environmental targets and priority issues. We have obtained external assurance on select reported metrics, including energy consumption and renewable electricity use in owned or operated facilities; Scope 1 and 2 greenhouse gas ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,15,climate,\bscope\s*1\b,"t. Our scope for this target includes Tier 1 finished good suppliers, Tier 2 material suppliers representing approximately 90% of our footwear uppers and apparel materials and focus DCs representing at least 80% of volume, and our NIKE-owned or -operated ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,16,climate,\bscope\s*3\b,"th the SEC.In addition, climate-related science, data and methodologies are rapidly evolving; those underlying our climate-related analysis and strategy remain subject to evolution over time. For example, we believe the methodology of carbon accounting will continue to improve over time, ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,67,water,\bwastewater\b,"transparency across the industry through verified data. We now assess our Foundational Expectations for suppliers through industry tools, including verified Social & Labor Convergence Program (SLCP) assessments, Higg Facility Environmental Module (Higg FEM) assessments and Zero Discharge of Hazardous Chemicals ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,67,water,\bwastewater\b,"hemical management improved throughout the fiscal year by focusing on advancing worker protections with trainings on the management and handling of chemicals. In addition, through rollout of ZDHC’s Supplier to Zero program, many facilities took advantage of online training to ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,68,water,\bwastewater\b,tinues to be an active collaborator in helping drive the industry to improve labor and environmental compliance by engaging with industry assessment vendors. SUPPLIER CODE OF CONDUCT Audit Counts TIER 1 TIER 2 DCS FY23 TOTAL # # # # ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,73,climate,\bnet\s*zero\b,"BTi criteria 26. We expect to complete our restatement by the end of this year and issue restated SBTs thereafter.To help protect the planet for athletes,* NIKE is committed to doing its part to keep global warming below 1.5°C. That ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,73,climate,\bscope\s*1\b,"In a rapidly changing environment, we are constantly monitoring our carbon footprint and revisiting our business practices based on the most current scientific data available. In FY19, we set an ambitious Science-Based Target (SBT) 47 to reduce our carbon footprint ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,73,climate,\bscope\s*3\b,"are constantly monitoring our carbon footprint and revisiting our business practices based on the most current scientific data available. In FY19, we set an ambitious Science-Based Target (SBT) 47 to reduce our carbon footprint by 2030, including a 65% absolute ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,73,climate,\bSBTi\b,"47 C onsistent with our commitment, NIKE currently is in the process of a mandatory SBT restatement as required by SBTi criteria 26. We expect to complete our restatement by the end of this year and issue restated SBTs thereafter.To ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,73,climate,\bSBTi\b,"able. In FY19, we set an ambitious Science-Based Target (SBT) 47 to reduce our carbon footprint by 2030, including a 65% absolute reduction across Scope 1 and 2 emissions and 30% across Scope 3 emissions from a 2015 baseline. CARBON ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,74,climate,\bscope\s*1\b,"structure, and market options, with the bulk coming from direct and virtual power purchase agreements in North America and Europe, onsite wind and solar power at distribution centers, and green premium options together making up nearly 80% of our purchases. ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,74,climate,\bscope\s*2\b,PROGRESS AGAINST OUR CARBON TARGETS INCLUDED: OWNED AND OPERATED NIKE is ahead of our SBT-aligned 1.5-degree reduction target for owned and operated and achieved a 69% reduction in emissions from our owned and operated facilities (from a 2020 baseline). Renewable ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,75,climate,\bscope\s*2\b,"owned and operated sites globally – offices, distribution centers, retail facilities and Air MI locations. This commitment drove our greatest efforts in absolute GHG emissions reductions. NIKE continues to expand upon the reductions we have achieved. Renewable electricity use drives ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,77,climate,\bscope\s*1\b,"BUILDINGS FY23 Scope 1 emissions from HQs and other offices increased 7% since FY22, yet remain 16% below the 2020 baseline. While actual emissions in HQs and key offices increased, NIKE’s energy efficiency increased as well. FY23 was the first ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,77,climate,\bscope\s*1\b,"s and key offices increased, NIKE’s energy efficiency increased as well. FY23 was the first full year since COVID-19 that we had our broad range of campus-based employees return for hybrid work. NIKE energy managers investigated the building energy loads ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,77,climate,\bscope\s*1\b,ldings on campus. SEM’s years of strategic groundwork paved the way for WHQ’s SMART buildings program. This program will optimize the Building Automatic Systems (BAS) of key buildings with state-of-the-art technology to customize building modes to occupant presence and true ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,79,climate,\bscope\s*1\b,"RETAIL An aligned approach to invest in LEED certification helped certify 46 stores across all geographies in FY23. With more than 1,000 NIKE stores, changes to reduce Scope 1 emissions work are a long-term strategy. Making a direct impact is ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,SCOPE 1 AND 2 EMISSIONS (Metric Tons CO 2e)48 NIKE is ahead of our SBT-aligned 1.5-degree reduction target for owned and operated and achieved a 69% absolute reduction in emissions from our owned and operated facilities (from a 2020 baseline). ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"IKE is ahead of our SBT-aligned 1.5-degree reduction target for owned and operated and achieved a 69% absolute reduction in emissions from our owned and operated facilities (from a 2020 baseline). Despite almost reaching this target in FY23, ongoing efforts ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"ee reduction target for owned and operated and achieved a 69% absolute reduction in emissions from our owned and operated facilities (from a 2020 baseline). Despite almost reaching this target in FY23, ongoing efforts will be needed to maintain and ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"nd operated and achieved a 69% absolute reduction in emissions from our owned and operated facilities (from a 2020 baseline). Despite almost reaching this target in FY23, ongoing efforts will be needed to maintain and increase our RE portfolio and ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"reduction in emissions from our owned and operated facilities (from a 2020 baseline). Despite almost reaching this target in FY23, ongoing efforts will be needed to maintain and increase our RE portfolio and Scope 1 reductions. Corporate Jets (Scope 1)HQ ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"m our owned and operated facilities (from a 2020 baseline). Despite almost reaching this target in FY23, ongoing efforts will be needed to maintain and increase our RE portfolio and Scope 1 reductions. Corporate Jets (Scope 1)HQ Fleet Vehicles (Scope ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"Despite almost reaching this target in FY23, ongoing efforts will be needed to maintain and increase our RE portfolio and Scope 1 reductions. Corporate Jets (Scope 1)HQ Fleet Vehicles (Scope 1)Air Manufacturing Innovation ( Scope 1 and 2)Retail ( Scope ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,", ongoing efforts will be needed to maintain and increase our RE portfolio and Scope 1 reductions. Corporate Jets (Scope 1)HQ Fleet Vehicles (Scope 1)Air Manufacturing Innovation ( Scope 1 and 2)Retail ( Scope 1 and 2)FY20 FY21 FY22 FY23 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,Vehicles (Scope 1)Air Manufacturing Innovation ( Scope 1 and 2)Retail ( Scope 1 and 2)FY20 FY21 FY22 FY23 Distribution Centers ( Scope 1 and 2)Headquarters and Offices ( Scope 1 and 2)Metric Tons CO 2e Metric Tons CO 2e Metric ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,80,climate,\bscope\s*1\b,"( Scope 1 and 2)FY20 FY21 FY22 FY23 Distribution Centers ( Scope 1 and 2)Headquarters and Offices ( Scope 1 and 2)Metric Tons CO 2e Metric Tons CO 2e Metric Tons CO 2e Metric Tons CO 2e225,644 135,950 87,57970,723absolute reduction ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,85,product,\btraceab\w*\b,"evelop. To address this, NIKE worked in collaboration with the Clean Energy Investment Accelerator in FY22, to help facilitate a bundled Renewable Energy Certificate agreement between Indonesia’s state-owned electricity company and local manufacturing suppliers. The program enables suppliers to purchase ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,86,climate,\bscope\s*1\b,"te Action Program (SCAP) has brought together some of our largest suppliers to set ambitious climate targets and share challenges and best practices. In FY23, SCAP expanded to include suppliers that now account for more than 65% of strategic supplier ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,86,climate,\bscope\s*2\b,"rogram (SCAP) has brought together some of our largest suppliers to set ambitious climate targets and share challenges and best practices. In FY23, SCAP expanded to include suppliers that now account for more than 65% of strategic supplier emissions. These ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*1\b,"reduction goal, we will focus on increasing use of EPMs, helping factories convert to use of more renewable energy and working across industries to accelerate decarbonization of fuels, packaging and other components of the value chain necessary to produce, move ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*1\b,"king across industries to accelerate decarbonization of fuels, packaging and other components of the value chain necessary to produce, move and sell NIKE products.CARBON FY30 SCIENCE- BASED TARGET SCOPE 1 AND 2 We know that achieving emissions reductions involves significant ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*1\b,"y to produce, move and sell NIKE products.CARBON FY30 SCIENCE- BASED TARGET SCOPE 1 AND 2 We know that achieving emissions reductions involves significant efforts, and while we have already met our Scope 1 and 2 SBT, we remain actively ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*1\b,"combined with the limited availability of scalable, lower-carbon alternatives. However, we have seen a decrease year-over-year (-9%) due to declining fuel usage in distribution centers (increased use of thermal energy systems) and retail (scaling back on natural gas usage), which ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*2\b,"At 96% renewable electricity adoption (+82 percentage points compared to our FY15 baseline), we’ve seen a 95% decrease in Scope 2 emissions against our baseline (and a 52% decrease versus FY22). We continue to explore options to expand our renewable ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,92,climate,\bscope\s*3\b,"adoption (+82 percentage points compared to our FY15 baseline), we’ve seen a 95% decrease in Scope 2 emissions against our baseline (and a 52% decrease versus FY22). We continue to explore options to expand our renewable electricity portfolio to reach ..."
