year,document,page,category,keyword,sentence,extracted_numbers,commitment_strength,contains_timeline,contains_percentage
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"INDIVIDUAL BOARD SKILLS MATRIX
EXPERIENCE, EXPERTISE, OR ATTRIBUTESB
E
N
K
OC
O
O
KD
O
N
A
H
O
ED
U
C
K
E
T
TG
R
A
FH
E
N
R
YK
N
I
G
H
TP
A
R
K
E
RP
E
L
U
S
OR
O
G
E
R
S
DIVERSITY 
Gender or racial or ethnic diversity that adds a 
range of perspectives and expands the Board's 
understanding of the needs and viewpoints of 
consumers, employees, and other stakeholders 
worldwide","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"INDIVIDUAL BOARD SKILLS MATRIX
EXPERIENCE, EXPERTISE, OR ATTRIBUTES
DIVERSITY 
Gender or racial or ethnic diversity that adds a 
range of perspectives and expands the Board's 
understanding of the needs and viewpoints of 
consumers, employees, and other stakeholders 
worldwide","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"As provided in these standards and the Company's corporate 
governance guidelines, nominees for director are selected on the basis of, among other things, distinguished business 
experience or other non-business achievements; education; significant knowledge of international business, finance, marketing, 
technology, human resources, diversity & inclusion, law, or other fields which are complementary to, and balance the knowledge 
of, other Board members; a desire to represent and serve the interests of all shareholders; independence; good character; ethics; 
sound judgment; diversity; and ability to devote substantial time to discharge B oard responsibilities","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"While the Board has no policy regarding Board member 
diversity, the Corporate Responsibility, Sustainability & Governance Committee considers and discusses diversity in selecting 
nominees for director and in the re-nomination of an incumbent director","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"The committee views diversity broadly to include, among 
other things, differences in backgrounds, qualifications, experiences, viewpoint, geographic location, education, skills and 
expertise (including financial, accounting, compliance, corporate social responsibility , public policy, cybersecurity, or other 
expertise relevant to service on the Board), professional and industry experience, and personal characteristics (including gender, 
ethnicity/race, and sexual orientation)","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"In considering the re-nomination of an incumbent director, the Corporate Responsibility, Sustainability & Governance Committee 
reviews the director's overall service to the Company during his or her term, including the number of meetings attended, level of 
participation, and quality of performance, as well as any special skills, experience, or diversity that such director brings to the 
Board","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"As provided in these standards and the Company's corporate 
governance guidelines, nominees for director are selected on the basis of, among other things, distinguished business 
experience or other non-business achievements; education; significant knowledge of international business, finance, marketing, 
technology, human resources, diversity & inclusion, law, or other fields which are complementary to, and balance the knowledge 
of, other Board members; a desire to represent and serve the interests of all shareholders; independence; good character; ethics; 
sound judgment; diversity; and ability to devote substantial time to discharge B oard responsibilities","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"While the Board has no policy regarding Board member 
diversity, the Corporate Responsibility, Sustainability & Governance Committee considers and discusses diversity in selecting 
nominees for director and in the re-nomination of an incumbent director","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"The committee views diversity broadly to include, among 
other things, differences in backgrounds, qualifications, experiences, viewpoint, geographic location, education, skills and 
expertise (including financial, accounting, compliance, corporate social responsibility , public policy, cybersecurity, or other 
expertise relevant to service on the Board), professional and industry experience, and personal characteristics (including gender, 
ethnicity/race, and sexual orientation)","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,23,social,diversity,"In considering the re-nomination of an incumbent director, the Corporate Responsibility, Sustainability & Governance Committee 
reviews the director's overall service to the Company during his or her term, including the number of meetings attended, level of 
participation, and quality of performance, as well as any special skills, experience, or diversity that such director brings to the 
Board","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"INDIVIDUAL BOARD SKILLS MATRIX
EXPERIENCE, EXPERTISE, OR ATTRIBUTESB
E
N
K
OC
O
O
KD
O
N
A
H
O
ED
U
C
K
E
T
TG
R
A
FH
E
N
R
YK
N
I
G
H
TP
A
R
K
E
RP
E
L
U
S
OR
O
G
E
R
S
DIVERSITY 
Gender or racial or ethnic diversity that adds a 
range of perspectives and expands the Board's 
understanding of the needs and viewpoints of 
consumers, employees, and other stakeholders 
worldwide","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"INDIVIDUAL BOARD SKILLS MATRIX
EXPERIENCE, EXPERTISE, OR ATTRIBUTES
DIVERSITY 
Gender or racial or ethnic diversity that adds a 
range of perspectives and expands the Board's 
understanding of the needs and viewpoints of 
consumers, employees, and other stakeholders 
worldwide","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"As provided in these standards and the Company's corporate 
governance guidelines, nominees for director are selected on the basis of, among other things, distinguished business 
experience or other non-business achievements; education; significant knowledge of international business, finance, marketing, 
technology, human resources, diversity & inclusion, law, or other fields which are complementary to, and balance the knowledge 
of, other Board members; a desire to represent and serve the interests of all shareholders; independence; good character; ethics; 
sound judgment; diversity; and ability to devote substantial time to discharge B oard responsibilities","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"While the Board has no policy regarding Board member 
diversity, the Corporate Responsibility, Sustainability & Governance Committee considers and discusses diversity in selecting 
nominees for director and in the re-nomination of an incumbent director","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"The committee views diversity broadly to include, among 
other things, differences in backgrounds, qualifications, experiences, viewpoint, geographic location, education, skills and 
expertise (including financial, accounting, compliance, corporate social responsibility , public policy, cybersecurity, or other 
expertise relevant to service on the Board), professional and industry experience, and personal characteristics (including gender, 
ethnicity/race, and sexual orientation)","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"In considering the re-nomination of an incumbent director, the Corporate Responsibility, Sustainability & Governance Committee 
reviews the director's overall service to the Company during his or her term, including the number of meetings attended, level of 
participation, and quality of performance, as well as any special skills, experience, or diversity that such director brings to the 
Board","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"As provided in these standards and the Company's corporate 
governance guidelines, nominees for director are selected on the basis of, among other things, distinguished business 
experience or other non-business achievements; education; significant knowledge of international business, finance, marketing, 
technology, human resources, diversity & inclusion, law, or other fields which are complementary to, and balance the knowledge 
of, other Board members; a desire to represent and serve the interests of all shareholders; independence; good character; ethics; 
sound judgment; diversity; and ability to devote substantial time to discharge B oard responsibilities","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"While the Board has no policy regarding Board member 
diversity, the Corporate Responsibility, Sustainability & Governance Committee considers and discusses diversity in selecting 
nominees for director and in the re-nomination of an incumbent director","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"The committee views diversity broadly to include, among 
other things, differences in backgrounds, qualifications, experiences, viewpoint, geographic location, education, skills and 
expertise (including financial, accounting, compliance, corporate social responsibility , public policy, cybersecurity, or other 
expertise relevant to service on the Board), professional and industry experience, and personal characteristics (including gender, 
ethnicity/race, and sexual orientation)","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,24,social,diversity,"In considering the re-nomination of an incumbent director, the Corporate Responsibility, Sustainability & Governance Committee 
reviews the director's overall service to the Company during his or her term, including the number of meetings attended, level of 
participation, and quality of performance, as well as any special skills, experience, or diversity that such director brings to the 
Board","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,27,social,diversity,"Its duties include the following:
•Review and evaluate NIKE's significant strategies, activities, policies, investments, and
programs regarding social purpose, corporate responsibility, and sustainability;
•Provide oversight of management's efforts to ensure that the Company's dedication to
sustainability is reflected in its business operations;
•Monitor the Company's progress towards its diversity, equity and inclusion objectives and
compliance with the Company's responsibilities as an equal opportunity employer;
•Review and evaluate the social, political, and environmental impact, trends, and issues in
connection with the Company's business activities and make recommendations to the B oard;
•Provide oversight of the Company's community and social impact efforts;
•Oversee protection of the Company's corporate reputation and other matters of importance to
the Company and its stakeholders;
•Continue to identify individuals qualified to become Board members and recommend director
nominees for election at each annual shareholder meeting;
•Review and reassess the Company's corporate governance framework, and make
recommendations to the Board regarding proposed changes; and
•Oversee the annual self-evaluations of the Board and its committees and make
recommendations to the Board concerning the structure and membership of the Board
committees","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,27,social,diversity,"Its duties include the following:
•Review and evaluate NIKE's significant strategies, activities, policies, investments, and
programs regarding social purpose, corporate responsibility, and sustainability;
•Provide oversight of management's efforts to ensure that the Company's dedication to
sustainability is reflected in its business operations;
•Monitor the Company's progress towards its diversity, equity and inclusion objectives and
compliance with the Company's responsibilities as an equal opportunity employer;
•Review and evaluate the social, political, and environmental impact, trends, and issues in
connection with the Company's business activities and make recommendations to the B oard;
•Provide oversight of the Company's community and social impact efforts;
•Oversee protection of the Company's corporate reputation and other matters of importance to
the Company and its stakeholders;
•Continue to identify individuals qualified to become Board members and recommend director
nominees for election at each annual shareholder meeting;
•Review and reassess the Company's corporate governance framework, and make
recommendations to the Board regarding proposed changes; and
•Oversee the annual self-evaluations of the Board and its committees and make
recommendations to the Board concerning the structure and membership of the Board
committees","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,27,social,diversity,"The committee also oversees protection of the Company's 
corporate reputation including issues that involve social and community engagement, workplace diversity , equity, and 
inclusion, and sustainability relating to the Company's products, its supply chain (including labor practices), and the 
environment","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,27,social,diversity,"The committee also oversees protection of the Company's 
corporate reputation including issues that involve social and community engagement, workplace diversity , equity, and 
inclusion, and sustainability relating to the Company's products, its supply chain (including labor practices), and the 
environment","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2022,Nike_2022_Annual_Report.pdf,28,social,diversity,"Its duties include the following:
•Review and evaluate NIKE's significant strategies, activities, policies, investments, and
programs regarding social purpose, corporate responsibility, and sustainability;
•Provide oversight of management's efforts to ensure that the Company's dedication to
sustainability is reflected in its business operations;
•Monitor the Company's progress towards its diversity, equity and inclusion objectives and
compliance with the Company's responsibilities as an equal opportunity employer;
•Review and evaluate the social, political, and environmental impact, trends, and issues in
connection with the Company's business activities and make recommendations to the B oard;
•Provide oversight of the Company's community and social impact efforts;
•Oversee protection of the Company's corporate reputation and other matters of importance to
the Company and its stakeholders;
•Continue to identify individuals qualified to become Board members and recommend director
nominees for election at each annual shareholder meeting;
•Review and reassess the Company's corporate governance framework, and make
recommendations to the Board regarding proposed changes; and
•Oversee the annual self-evaluations of the Board and its committees and make
recommendations to the Board concerning the structure and membership of the Board
committees","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2022,Nike_2022_Annual_Report.pdf,28,social,diversity,"Its duties include the following:
•Review and evaluate NIKE's significant strategies, activities, policies, investments, and
programs regarding social purpose, corporate responsibility, and sustainability;
•Provide oversight of management's efforts to ensure that the Company's dedication to
sustainability is reflected in its business operations;
•Monitor the Company's progress towards its diversity, equity and inclusion objectives and
compliance with the Company's responsibilities as an equal opportunity employer;
•Review and evaluate the social, political, and environmental impact, trends, and issues in
connection with the Company's business activities and make recommendations to the B oard;
•Provide oversight of the Company's community and social impact efforts;
•Oversee protection of the Company's corporate reputation and other matters of importance to
the Company and its stakeholders;
•Continue to identify individuals qualified to become Board members and recommend director
nominees for election at each annual shareholder meeting;
•Review and reassess the Company's corporate governance framework, and make
recommendations to the Board regarding proposed changes; and
•Oversee the annual self-evaluations of the Board and its committees and make
recommendations to the Board concerning the structure and membership of the Board
committees","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
